framework,iteration,reward_mean,reward_std,reward_rolling
eqmarl,1984,25.6,2.1071307505705477,24.010000000000005
eqmarl,1985,23.0,3.0,23.919999999999998
eqmarl,1986,24.5,1.8027756377319946,23.830000000000005
eqmarl,1987,23.4,2.33238075793812,23.77
eqmarl,1988,26.1,2.7367864366808017,24.0
eqmarl,1989,23.0,2.932575659723036,23.870000000000005
eqmarl,1990,25.9,2.6999999999999997,24.07
eqmarl,1991,24.5,1.6881943016134133,24.26
eqmarl,1992,22.2,3.4583232931581165,24.18
eqmarl,1993,23.1,5.39351462406472,24.13
eqmarl,1994,25.2,2.2271057451320084,24.089999999999996
eqmarl,1995,25.6,1.3564659966250538,24.35
eqmarl,1996,20.7,7.294518489934754,23.97
eqmarl,1997,21.5,7.269800547470337,23.78
eqmarl,1998,26.6,1.8,23.830000000000002
eqmarl,1999,24.1,1.7578395831246947,23.939999999999998
eqmarl,2000,25.0,2.23606797749979,23.85
eqmarl,2001,24.9,3.505709628591621,23.89
eqmarl,2002,22.2,7.807688518377254,23.89
eqmarl,2003,24.4,1.854723699099141,24.02
eqmarl,2004,23.1,3.047950130825634,23.810000000000002
eqmarl,2005,24.5,2.3345235059857505,23.7
eqmarl,2006,22.9,2.5865034312755126,23.919999999999998
eqmarl,2007,24.2,4.1182520563948,24.189999999999998
eqmarl,2008,23.9,2.2561028345356955,23.92
eqmarl,2009,22.9,2.0223748416156684,23.799999999999997
eqmarl,2010,25.3,2.72213151776324,23.83
eqmarl,2011,24.2,2.6758176320519307,23.759999999999998
eqmarl,2012,24.8,1.4696938456699067,24.02
eqmarl,2013,25.2,1.9390719429665315,24.1
eqmarl,2014,24.4,2.6153393661244038,24.23
eqmarl,2015,24.7,2.451530134426253,24.25
eqmarl,2016,24.7,2.4919871588754225,24.43
eqmarl,2017,24.4,1.8547236990991407,24.45
eqmarl,2018,24.6,3.0724582991474434,24.52
eqmarl,2019,25.4,2.6153393661244038,24.770000000000003
eqmarl,2020,25.1,1.6401219466856727,24.750000000000004
eqmarl,2021,24.0,2.756809750418044,24.730000000000004
eqmarl,2022,24.7,1.7349351572897471,24.72
eqmarl,2023,24.5,3.0083217912982647,24.650000000000002
eqmarl,2024,23.7,2.3685438564654024,24.580000000000002
eqmarl,2025,25.1,2.5079872407968904,24.62
eqmarl,2026,24.2,3.091924966748062,24.570000000000007
eqmarl,2027,24.4,1.6248076809271923,24.570000000000004
eqmarl,2028,23.7,2.282542442102666,24.480000000000004
eqmarl,2029,24.2,3.0919249667480613,24.360000000000007
eqmarl,2030,23.8,1.4696938456699067,24.23
eqmarl,2031,25.9,2.118962010041709,24.42
eqmarl,2032,24.0,2.3664319132398464,24.349999999999994
eqmarl,2033,23.8,2.638181191654584,24.279999999999998
eqmarl,2034,24.7,2.685144316419511,24.38
eqmarl,2035,23.9,0.9433981132056604,24.259999999999998
eqmarl,2036,24.0,1.8439088914585775,24.240000000000002
eqmarl,2037,23.7,2.4515301344262532,24.170000000000005
eqmarl,2038,24.5,2.5,24.25
eqmarl,2039,25.5,1.3601470508735443,24.380000000000006
eqmarl,2040,24.5,2.4186773244895647,24.450000000000003
eqmarl,2041,24.6,3.6660605559646724,24.320000000000004
eqmarl,2042,24.4,2.416609194718914,24.360000000000003
eqmarl,2043,25.4,1.8,24.520000000000003
eqmarl,2044,24.0,2.1908902300206643,24.450000000000003
eqmarl,2045,23.2,2.2271057451320084,24.380000000000003
eqmarl,2046,23.7,1.9000000000000001,24.350000000000005
eqmarl,2047,23.1,1.7,24.29
eqmarl,2048,24.4,2.3323807579381204,24.28
eqmarl,2049,26.1,2.5079872407968904,24.34
eqmarl,2050,24.3,1.4177446878757824,24.32
eqmarl,2051,25.3,1.3453624047073711,24.39
eqmarl,2052,25.2,2.2715633383201093,24.47
eqmarl,2053,24.1,2.071231517720798,24.34
eqmarl,2054,25.2,2.7129319932501077,24.46
eqmarl,2055,23.5,1.6881943016134133,24.490000000000002
eqmarl,2056,23.9,2.1656407827707715,24.51
eqmarl,2057,24.6,3.6110940170535573,24.660000000000004
eqmarl,2058,24.2,1.0770329614269007,24.64
eqmarl,2059,25.1,2.5865034312755126,24.540000000000003
eqmarl,2060,24.6,2.835489375751565,24.570000000000004
eqmarl,2061,23.6,2.835489375751565,24.400000000000002
eqmarl,2062,24.0,2.23606797749979,24.28
eqmarl,2063,23.2,2.6,24.189999999999998
eqmarl,2064,24.6,1.854723699099141,24.130000000000003
eqmarl,2065,25.6,2.1540659228538015,24.340000000000003
eqmarl,2066,24.8,1.8330302779823362,24.430000000000003
eqmarl,2067,24.6,2.416609194718914,24.430000000000003
eqmarl,2068,24.9,1.9209372712298547,24.5
eqmarl,2069,24.0,2.0,24.39
eqmarl,2070,24.8,2.039607805437114,24.41
eqmarl,2071,25.2,2.85657137141714,24.57
eqmarl,2072,24.2,1.5999999999999999,24.590000000000003
eqmarl,2073,23.5,1.9621416870348585,24.620000000000005
eqmarl,2074,24.6,2.690724809414742,24.620000000000005
eqmarl,2075,23.7,2.570992026436488,24.430000000000003
eqmarl,2076,22.6,1.42828568570857,24.210000000000004
eqmarl,2077,24.3,1.6155494421403511,24.180000000000003
eqmarl,2078,24.2,1.4,24.11
eqmarl,2079,24.3,2.9,24.14
eqmarl,2080,24.0,2.3664319132398464,24.060000000000002
eqmarl,2081,23.9,2.5475478405713994,23.93
eqmarl,2082,25.1,2.3430749027719964,24.020000000000007
eqmarl,2083,24.5,2.7658633371878665,24.12
eqmarl,2084,25.1,2.343074902771996,24.17
eqmarl,2085,24.1,2.118962010041709,24.210000000000004
eqmarl,2086,23.0,3.492849839314596,24.250000000000004
eqmarl,2087,25.2,3.1874754901018454,24.340000000000003
eqmarl,2088,24.7,1.5524174696260022,24.39
eqmarl,2089,24.9,2.5475478405713994,24.449999999999996
eqmarl,2090,24.1,1.9723082923316018,24.460000000000004
eqmarl,2091,24.1,2.6627053911388696,24.480000000000004
eqmarl,2092,25.0,1.7320508075688772,24.470000000000002
eqmarl,2093,23.1,1.7000000000000004,24.33
eqmarl,2094,25.0,2.7202941017470885,24.32
eqmarl,2095,23.6,2.835489375751565,24.27
eqmarl,2096,25.2,3.026549190084311,24.49
eqmarl,2097,24.1,2.3,24.380000000000003
eqmarl,2098,24.8,2.712931993250108,24.39
eqmarl,2099,23.6,1.3564659966250536,24.26
eqmarl,2100,23.1,2.947880594596735,24.16
eqmarl,2101,24.6,2.33238075793812,24.21
eqmarl,2102,25.3,2.9342801502242417,24.240000000000002
eqmarl,2103,25.0,1.8439088914585775,24.430000000000003
eqmarl,2104,24.2,1.5362291495737217,24.35
eqmarl,2105,24.6,2.576819745345025,24.450000000000003
eqmarl,2106,24.4,1.8000000000000003,24.37
eqmarl,2107,24.6,2.4979991993593593,24.420000000000005
eqmarl,2108,25.6,2.7640549922170505,24.5
eqmarl,2109,24.4,1.854723699099141,24.580000000000002
eqmarl,2110,24.1,2.5079872407968904,24.68
eqmarl,2111,24.2,2.6,24.64
eqmarl,2112,25.9,2.1656407827707715,24.7
eqmarl,2113,25.2,2.0880613017821097,24.72
eqmarl,2114,25.2,1.7204650534085253,24.82
eqmarl,2115,24.5,3.1064449134018135,24.81
eqmarl,2116,24.0,2.1447610589527217,24.770000000000003
eqmarl,2117,24.5,2.3345235059857505,24.76
eqmarl,2118,25.1,2.6999999999999997,24.71
eqmarl,2119,23.6,2.835489375751565,24.630000000000003
eqmarl,2120,23.9,1.7,24.610000000000003
eqmarl,2121,23.6,2.537715508089904,24.55
eqmarl,2122,23.8,2.6758176320519302,24.34
eqmarl,2123,24.0,2.6832815729997477,24.22
eqmarl,2124,25.0,2.280350850198276,24.200000000000003
eqmarl,2125,24.2,2.227105745132009,24.17
eqmarl,2126,23.4,1.9595917942265424,24.110000000000003
eqmarl,2127,24.3,1.9000000000000001,24.09
eqmarl,2128,25.0,2.0976176963403033,24.080000000000002
eqmarl,2129,25.8,2.785677655436824,24.299999999999997
eqmarl,2130,25.0,2.04939015319192,24.410000000000004
eqmarl,2131,23.9,1.7000000000000004,24.439999999999998
eqmarl,2132,23.3,2.6476404589747453,24.39
eqmarl,2133,24.6,2.416609194718914,24.450000000000003
eqmarl,2134,25.2,2.2271057451320084,24.470000000000002
eqmarl,2135,25.5,2.80178514522438,24.6
eqmarl,2136,25.7,2.325940669922602,24.830000000000002
eqmarl,2137,24.3,2.6851443164195103,24.830000000000002
eqmarl,2138,26.0,2.756809750418044,24.930000000000003
eqmarl,2139,25.6,2.009975124224178,24.910000000000004
eqmarl,2140,23.9,2.5079872407968904,24.800000000000004
eqmarl,2141,23.3,2.8301943396169813,24.740000000000002
eqmarl,2142,23.5,1.857417562100671,24.760000000000005
eqmarl,2143,24.2,1.9899748742132397,24.720000000000006
eqmarl,2144,23.7,2.0518284528683193,24.570000000000004
eqmarl,2145,25.4,2.2,24.56
eqmarl,2146,26.0,2.756809750418044,24.59
eqmarl,2147,25.1,1.972308292331602,24.67
eqmarl,2148,24.4,1.562049935181331,24.510000000000005
eqmarl,2149,24.8,1.5999999999999999,24.430000000000003
eqmarl,2150,25.8,2.785677655436824,24.619999999999997
eqmarl,2151,24.8,2.7856776554368237,24.77
eqmarl,2152,24.3,1.8466185312619385,24.849999999999998
eqmarl,2153,24.6,2.7640549922170505,24.89
eqmarl,2154,24.0,2.8284271247461903,24.92
eqmarl,2155,25.0,0.8944271909999159,24.880000000000003
eqmarl,2156,22.1,1.6401219466856727,24.490000000000002
eqmarl,2157,25.0,2.3664319132398464,24.480000000000004
eqmarl,2158,24.3,2.5317977802344327,24.470000000000002
eqmarl,2159,24.9,2.5865034312755126,24.480000000000004
eqmarl,2160,24.4,3.2310988842807022,24.340000000000007
eqmarl,2161,25.3,3.0347981810987035,24.390000000000004
eqmarl,2162,23.6,2.1071307505705477,24.320000000000004
eqmarl,2163,24.1,2.3,24.270000000000003
eqmarl,2164,25.3,2.0518284528683193,24.400000000000002
eqmarl,2165,24.3,1.7349351572897473,24.330000000000002
eqmarl,2166,24.6,2.6153393661244038,24.580000000000002
eqmarl,2167,24.6,2.8705400188814645,24.540000000000003
eqmarl,2168,26.2,1.9390719429665317,24.730000000000004
eqmarl,2169,22.9,1.9209372712298547,24.530000000000005
eqmarl,2170,23.1,1.5132745950421556,24.400000000000002
eqmarl,2171,25.7,3.1,24.44
eqmarl,2172,24.7,2.6095976701399777,24.55
eqmarl,2173,25.1,2.5475478405713994,24.650000000000002
eqmarl,2174,23.8,1.7204650534085253,24.5
eqmarl,2175,24.7,2.282542442102666,24.540000000000003
eqmarl,2176,23.7,1.1874342087037917,24.45
eqmarl,2177,25.1,2.118962010041709,24.500000000000004
eqmarl,2178,24.5,3.2326459750489227,24.330000000000002
eqmarl,2179,23.4,2.3748684174075834,24.380000000000003
eqmarl,2180,26.1,2.3853720883753127,24.680000000000003
eqmarl,2181,24.6,1.2,24.570000000000004
eqmarl,2182,25.4,2.1540659228538015,24.64
eqmarl,2183,24.8,1.8330302779823358,24.61
eqmarl,2184,23.7,2.0024984394500787,24.6
eqmarl,2185,23.9,2.7367864366808017,24.520000000000003
eqmarl,2186,25.1,3.176476034853718,24.660000000000004
eqmarl,2187,24.9,3.047950130825634,24.640000000000008
eqmarl,2188,24.1,2.3430749027719964,24.600000000000005
eqmarl,2189,24.1,1.5132745950421556,24.67
eqmarl,2190,24.0,3.3166247903554,24.46
eqmarl,2191,26.2,1.8330302779823362,24.62
eqmarl,2192,24.8,2.521904042583698,24.560000000000002
eqmarl,2193,25.4,2.727636339397171,24.62
eqmarl,2194,24.5,2.0615528128088303,24.7
eqmarl,2195,23.9,2.1189620100417086,24.7
eqmarl,2196,25.0,2.6457513110645907,24.69
eqmarl,2197,25.4,2.0591260281974,24.74
eqmarl,2198,25.8,2.4,24.909999999999997
eqmarl,2199,23.6,3.411744421846396,24.86
eqmarl,2200,24.2,2.315167380558045,24.880000000000003
eqmarl,2201,25.0,1.6733200530681511,24.760000000000005
eqmarl,2202,23.6,2.009975124224178,24.64
eqmarl,2203,24.4,1.9078784028338915,24.540000000000003
eqmarl,2204,25.1,1.3,24.6
eqmarl,2205,24.2,1.5362291495737215,24.630000000000003
eqmarl,2206,24.8,1.0770329614269007,24.610000000000003
eqmarl,2207,24.5,2.7294688127912363,24.519999999999996
eqmarl,2208,24.3,1.7349351572897471,24.369999999999997
eqmarl,2209,25.8,2.2715633383201093,24.590000000000003
eqmarl,2210,25.3,1.9519221295943134,24.700000000000003
eqmarl,2211,24.7,2.3685438564654024,24.67
eqmarl,2212,24.5,2.202271554554524,24.76
eqmarl,2213,23.8,1.5362291495737217,24.699999999999996
eqmarl,2214,24.4,1.9078784028338913,24.63
eqmarl,2215,25.3,2.193171219946131,24.740000000000006
eqmarl,2216,26.2,2.5612496949731396,24.880000000000006
eqmarl,2217,24.5,2.0124611797498106,24.880000000000003
eqmarl,2218,24.3,2.4103941586387903,24.880000000000003
eqmarl,2219,23.2,1.5999999999999999,24.62
eqmarl,2220,25.6,1.1135528725660042,24.65
eqmarl,2221,24.0,1.6733200530681511,24.58
eqmarl,2222,24.4,2.1071307505705477,24.570000000000004
eqmarl,2223,25.4,1.7435595774162695,24.73
eqmarl,2224,25.4,2.727636339397171,24.830000000000002
eqmarl,2225,24.6,1.8547236990991407,24.76
eqmarl,2226,24.4,3.746998799039039,24.580000000000002
eqmarl,2227,25.4,2.6532998322843198,24.67
eqmarl,2228,24.1,1.6401219466856727,24.650000000000002
eqmarl,2229,23.4,3.1685959035509716,24.67
eqmarl,2230,23.4,1.9078784028338915,24.45
eqmarl,2231,24.5,1.746424919657298,24.5
eqmarl,2232,25.1,2.4269322199023193,24.57
eqmarl,2233,24.9,2.071231517720798,24.520000000000003
eqmarl,2234,25.1,1.757839583124695,24.490000000000006
eqmarl,2235,25.5,2.3345235059857505,24.580000000000005
eqmarl,2236,23.5,2.6172504656604803,24.490000000000002
eqmarl,2237,23.9,2.467792535850613,24.340000000000003
eqmarl,2238,25.6,2.289104628451919,24.490000000000002
eqmarl,2239,24.7,1.2688577540449522,24.620000000000005
eqmarl,2240,24.7,2.4103941586387903,24.75
eqmarl,2241,24.9,1.9209372712298545,24.79
eqmarl,2242,24.0,1.5491933384829668,24.68
eqmarl,2243,25.0,2.1908902300206643,24.689999999999998
eqmarl,2244,24.7,1.9519221295943134,24.65
eqmarl,2245,23.8,1.9899748742132397,24.48
eqmarl,2246,23.3,2.8653097563788807,24.46
eqmarl,2247,26.5,1.9621416870348585,24.72
eqmarl,2248,23.7,2.0024984394500787,24.530000000000005
eqmarl,2249,24.9,1.6401219466856727,24.550000000000004
eqmarl,2250,24.5,1.6881943016134133,24.530000000000005
eqmarl,2251,24.7,2.451530134426253,24.51
eqmarl,2252,23.9,1.9209372712298547,24.500000000000004
eqmarl,2253,24.8,3.026549190084311,24.480000000000004
eqmarl,2254,25.0,2.1447610589527217,24.51
eqmarl,2255,23.7,1.7349351572897471,24.5
eqmarl,2256,24.3,2.570992026436488,24.600000000000005
eqmarl,2257,25.0,2.32379000772445,24.450000000000003
eqmarl,2258,24.7,2.9681644159311658,24.55
eqmarl,2259,23.4,1.8547236990991407,24.4
eqmarl,2260,24.1,1.5132745950421556,24.36
eqmarl,2261,24.3,1.4177446878757824,24.32
eqmarl,2262,25.2,1.6613247725836147,24.450000000000003
eqmarl,2263,25.5,1.5,24.520000000000003
eqmarl,2264,25.2,2.749545416973504,24.540000000000003
eqmarl,2265,23.8,1.8330302779823362,24.55
eqmarl,2266,24.5,3.0083217912982647,24.569999999999997
eqmarl,2267,24.8,2.3579652245103193,24.55
eqmarl,2268,25.0,2.3664319132398464,24.58
eqmarl,2269,24.7,1.9519221295943134,24.71
eqmarl,2270,24.7,1.4866068747318506,24.77
eqmarl,2271,24.6,2.537715508089904,24.8
eqmarl,2272,24.7,2.282542442102666,24.75
eqmarl,2273,24.8,1.9390719429665315,24.680000000000003
eqmarl,2274,25.2,2.3579652245103193,24.68
eqmarl,2275,23.4,2.416609194718914,24.64
eqmarl,2276,24.0,2.932575659723036,24.590000000000003
eqmarl,2277,24.2,2.4,24.53000000000001
eqmarl,2278,24.8,1.8867962264113207,24.51
eqmarl,2279,24.3,2.9,24.470000000000002
eqmarl,2280,25.3,1.7349351572897471,24.530000000000005
eqmarl,2281,25.2,1.2489995996796797,24.59
eqmarl,2282,24.2,2.0396078054371136,24.54
eqmarl,2283,25.1,2.467792535850613,24.570000000000004
eqmarl,2284,25.4,2.2891046284519194,24.59
eqmarl,2285,23.9,1.5779733838059504,24.640000000000004
eqmarl,2286,24.6,2.576819745345025,24.7
eqmarl,2287,23.6,2.3748684174075834,24.64
eqmarl,2288,24.7,2.451530134426253,24.63
eqmarl,2289,25.5,1.9621416870348585,24.75
eqmarl,2290,23.4,2.2449944320643644,24.56
eqmarl,2291,24.5,2.80178514522438,24.49
eqmarl,2292,24.6,1.8,24.53
eqmarl,2293,24.5,2.247220505424423,24.47
eqmarl,2294,26.2,2.6381811916545836,24.550000000000004
eqmarl,2295,24.7,1.8466185312619385,24.630000000000003
eqmarl,2296,26.4,2.6532998322843198,24.810000000000002
eqmarl,2297,25.2,0.9797958971132712,24.970000000000002
eqmarl,2298,23.5,1.284523257866513,24.85
eqmarl,2299,24.6,2.537715508089904,24.76
eqmarl,2300,24.5,2.4596747752497685,24.870000000000005
eqmarl,2301,23.0,3.5496478698597698,24.720000000000002
eqmarl,2302,24.6,1.562049935181331,24.720000000000002
eqmarl,2303,24.3,2.0518284528683193,24.700000000000003
eqmarl,2304,24.4,1.4966629547095767,24.520000000000003
eqmarl,2305,24.2,3.6000000000000005,24.470000000000006
eqmarl,2306,24.4,1.854723699099141,24.270000000000007
eqmarl,2307,24.5,2.202271554554524,24.200000000000003
eqmarl,2308,24.5,3.774917217635375,24.3
eqmarl,2309,24.3,1.4866068747318506,24.27
eqmarl,2310,24.6,3.0397368307141326,24.28
eqmarl,2311,24.1,2.6627053911388696,24.39
eqmarl,2312,24.3,2.5709920264364885,24.36
eqmarl,2313,25.1,2.7367864366808017,24.44
eqmarl,2314,24.0,2.3664319132398464,24.400000000000006
eqmarl,2315,25.0,3.4351128074635335,24.480000000000004
eqmarl,2316,24.4,1.3564659966250538,24.48
eqmarl,2317,24.4,2.4576411454889016,24.470000000000006
eqmarl,2318,23.8,1.4696938456699067,24.400000000000002
eqmarl,2319,25.0,3.22490309931942,24.470000000000002
eqmarl,2320,24.0,3.1304951684997055,24.409999999999997
eqmarl,2321,24.3,1.676305461424021,24.43
eqmarl,2322,24.9,2.3,24.490000000000002
eqmarl,2323,24.5,2.247220505424423,24.430000000000003
eqmarl,2324,25.1,1.374772708486752,24.54
eqmarl,2325,25.4,2.727636339397171,24.58
eqmarl,2326,23.9,2.0223748416156684,24.53
eqmarl,2327,25.4,2.1071307505705477,24.630000000000003
eqmarl,2328,24.3,2.6095976701399777,24.68
eqmarl,2329,24.3,3.3778691508109073,24.61
eqmarl,2330,26.5,2.1563858652847827,24.86
eqmarl,2331,24.7,1.676305461424021,24.9
eqmarl,2332,26.0,1.3416407864998738,25.009999999999998
eqmarl,2333,25.5,2.6172504656604803,25.110000000000003
eqmarl,2334,23.4,1.2806248474865698,24.94
eqmarl,2335,24.2,2.315167380558045,24.82
eqmarl,2336,24.1,2.0223748416156684,24.84
eqmarl,2337,24.7,2.451530134426253,24.77
eqmarl,2338,24.8,2.315167380558045,24.82
eqmarl,2339,24.8,2.4413111231467406,24.87
eqmarl,2340,23.9,2.118962010041709,24.610000000000003
eqmarl,2341,25.0,2.0,24.640000000000004
eqmarl,2342,24.3,2.3259406699226015,24.470000000000002
eqmarl,2343,24.4,2.4979991993593593,24.360000000000003
eqmarl,2344,24.5,1.8027756377319946,24.470000000000002
eqmarl,2345,24.5,1.857417562100671,24.500000000000004
eqmarl,2346,25.5,2.9068883707497264,24.64
eqmarl,2347,24.7,2.147091055358389,24.64
eqmarl,2348,25.5,2.29128784747792,24.71
eqmarl,2349,25.3,1.676305461424021,24.76
eqmarl,2350,25.3,1.5524174696260022,24.900000000000002
eqmarl,2351,25.0,2.8635642126552705,24.900000000000002
eqmarl,2352,24.4,2.374868417407584,24.910000000000004
eqmarl,2353,24.0,1.1832159566199232,24.870000000000005
eqmarl,2354,25.1,1.5779733838059502,24.930000000000003
eqmarl,2355,25.3,1.1874342087037917,25.01000000000001
eqmarl,2356,25.1,1.445683229480096,24.970000000000006
eqmarl,2357,25.8,2.181742422927143,25.080000000000005
eqmarl,2358,24.6,2.4576411454889016,24.990000000000002
eqmarl,2359,24.2,2.2271057451320084,24.880000000000003
eqmarl,2360,25.4,1.8,24.89
eqmarl,2361,24.8,1.3266499161421599,24.87
eqmarl,2362,23.8,2.181742422927143,24.810000000000002
eqmarl,2363,24.0,2.1908902300206643,24.810000000000002
eqmarl,2364,24.1,1.7,24.710000000000004
eqmarl,2365,25.7,2.6095976701399777,24.750000000000004
eqmarl,2366,24.7,2.6095976701399777,24.71
eqmarl,2367,25.0,2.792848008753788,24.630000000000003
eqmarl,2368,26.2,2.85657137141714,24.790000000000003
eqmarl,2369,24.2,2.6381811916545836,24.79
eqmarl,2370,25.1,2.3853720883753122,24.76
eqmarl,2371,23.8,2.785677655436824,24.660000000000004
eqmarl,2372,24.6,2.1071307505705477,24.740000000000002
eqmarl,2373,24.8,1.8330302779823362,24.82
eqmarl,2374,25.5,2.1095023109728985,24.96
eqmarl,2375,25.5,2.8722813232690143,24.940000000000005
eqmarl,2376,24.8,2.0880613017821097,24.950000000000006
eqmarl,2377,26.0,1.4142135623730951,25.050000000000004
eqmarl,2378,24.0,2.898275349237888,24.830000000000005
eqmarl,2379,23.7,3.1320919526731648,24.780000000000005
eqmarl,2380,25.7,2.794637722496424,24.840000000000007
eqmarl,2381,24.1,1.5779733838059502,24.870000000000005
eqmarl,2382,25.3,2.934280150224242,24.940000000000005
eqmarl,2383,25.4,2.1071307505705477,25.000000000000004
eqmarl,2384,23.4,1.854723699099141,24.790000000000003
eqmarl,2385,24.6,1.7435595774162698,24.700000000000003
eqmarl,2386,24.3,2.4919871588754225,24.650000000000002
eqmarl,2387,24.1,2.1656407827707715,24.46
eqmarl,2388,25.5,2.3769728648009427,24.610000000000003
eqmarl,2389,24.1,2.1656407827707715,24.650000000000002
eqmarl,2390,23.9,2.118962010041709,24.470000000000002
eqmarl,2391,24.4,2.1071307505705477,24.500000000000004
eqmarl,2392,24.0,1.9493588689617927,24.370000000000005
eqmarl,2393,24.0,2.1908902300206643,24.230000000000004
eqmarl,2394,25.6,2.90516780926679,24.450000000000003
eqmarl,2395,26.0,1.9493588689617927,24.590000000000003
eqmarl,2396,25.7,2.9342801502242417,24.730000000000004
eqmarl,2397,24.0,2.6457513110645907,24.720000000000006
